"Year";"Month";"Day";"Tavg";"Pr";"Sn";"Date";"Sn_quality"
2013;12;2;-5,125;1;24;"2013-12-02";0
2013;12;3;-15,625;0;25;"2013-12-03";0
2013;12;4;-8,125;1,3;25;"2013-12-04";0
2013;12;5;-8,8;0,7;27;"2013-12-05";0
2013;12;6;-6,375;2,2;29;"2013-12-06";0
2013;12;7;-11,7;3;30;"2013-12-07";0
2013;12;8;-21,55;0;28;"2013-12-08";0
2013;12;9;-20,525;0,9;28;"2013-12-09";0
2013;12;10;-16,55;0,4;32;"2013-12-10";0
2013;12;11;-14,075;1;34;"2013-12-11";0
2013;12;12;-11,325;5;32;"2013-12-12";0
2013;12;13;-11,575;2,4;36;"2013-12-13";0
2013;12;14;-9,3;0,6;37;"2013-12-14";0
2013;12;15;-4,25;2,8;39;"2013-12-15";0
2013;12;16;-3,3;0,3;35;"2013-12-16";0
2013;12;17;-3,15;2;30;"2013-12-17";0
2013;12;18;-10,7;4,6;37;"2013-12-18";0
2013;12;19;-15,325;0,9;38;"2013-12-19";0
2013;12;20;-12,4;0,9;37;"2013-12-20";0
2013;12;21;-10,1;2,9;37;"2013-12-21";0
2013;12;22;-18,1;1,5;43;"2013-12-22";0
2013;12;23;-17,05;4;44;"2013-12-23";0
2013;12;24;-14,55;2,3;44;"2013-12-24";0
2013;12;25;-17,125;1;43;"2013-12-25";0
2013;12;26;-15,85;0,8;40;"2013-12-26";0
2013;12;27;-11,7;1,3;40;"2013-12-27";0
2013;12;28;-11,075;5;43;"2013-12-28";0
2013;12;29;-25,425;0,9;44;"2013-12-29";0
2013;12;30;-28,28;0;44;"2013-12-30";0
2013;12;31;-21,02;2,7;46;"2013-12-31";0
2014;1;1;-20,75;2,3;49;"2014-01-01";0
2014;1;2;-23,0625;3;49;"2014-01-02";0
2014;1;3;-25,925;2;54;"2014-01-03";0
2014;1;4;-37,9625;0;54;"2014-01-04";0
2014;1;5;-36,6125;0,3;54;"2014-01-05";0
2014;1;6;-37,575;0,4;54;"2014-01-06";0
2014;1;7;-26,4375;2,5;54;"2014-01-07";0
2014;1;8;-25,225;1;54;"2014-01-08";0
2014;1;9;-24,125;3;53;"2014-01-09";0
2014;1;10;-19,2;1,5;51;"2014-01-10";0
2014;1;11;-14,5125;1,7;53;"2014-01-11";0
2014;1;12;-14,45;3;54;"2014-01-12";0
2014;1;13;-29,0625;0;56;"2014-01-13";0
2014;1;14;-14,3375;1,2;58;"2014-01-14";0
2014;1;15;-10,7125;3;59;"2014-01-15";0
2014;1;16;-11,2375;2;60;"2014-01-16";0
2014;1;17;-11,5875;3;63;"2014-01-17";0
2014;1;18;-20,3875;0,9;63;"2014-01-18";0
2014;1;19;-22,25;3;63;"2014-01-19";0
2014;1;20;-11,6;1,6;65;"2014-01-20";0
2014;1;21;-13,6;3;65;"2014-01-21";0
2014;1;22;-22,0875;1,2;67;"2014-01-22";0
2014;1;23;-32,075;0,3;67;"2014-01-23";0
2014;1;24;-32,5875;1,2;67;"2014-01-24";0
2014;1;25;-36,575;0;67;"2014-01-25";0
2014;1;26;-40,375;0;90;"2014-01-26";0
2014;1;27;-41,2875;0;67;"2014-01-27";0
2014;1;28;-44,4;0;67;"2014-01-28";0
2014;1;29;-46;0;67;"2014-01-29";0
2014;1;30;-42,175;0;67;"2014-01-30";0
2014;1;31;-45,1;0;67;"2014-01-31";0
2014;2;1;-42,0625;0;67;"2014-02-01";0
2014;2;2;-28,7;1,5;67;"2014-02-02";0
2014;2;3;-18,0125;3;69;"2014-02-03";0
2014;2;4;-20,225;2,5;70;"2014-02-04";0
2014;2;5;-19,95;0,6;70;"2014-02-05";0
2014;2;6;-19,6125;0;70;"2014-02-06";0
2014;2;7;-22,3;0;70;"2014-02-07";0
2014;2;8;-26,2875;0;70;"2014-02-08";0
2014;2;9;-29,0875;0;40;"2014-02-09";0
2014;2;10;-26,7125;0;70;"2014-02-10";0
2014;2;11;-24,3625;0;70;"2014-02-11";0
2014;2;12;-29,425;0;70;"2014-02-12";0
2014;2;13;-26,0625;1;70;"2014-02-13";0
2014;2;14;-23,65;1;70;"2014-02-14";0
2014;2;15;-25,925;1,4;70;"2014-02-15";0
2014;2;16;-27,7875;0,9;71;"2014-02-16";0
2014;2;17;-27,325;2;71;"2014-02-17";0
2014;2;18;-26,4625;3;72;"2014-02-18";0
2014;2;19;-36,875;0;72;"2014-02-19";0
2014;2;20;-34,8285714285714;0;72;"2014-02-20";0
2014;2;21;-25,45;0,7;72;"2014-02-21";0
2014;2;23;-28;5;74;"2014-02-23";0
2014;2;24;-31,5875;0;76;"2014-02-24";0
2014;2;25;-33,175;0;76;"2014-02-25";0
2014;2;26;-30,8;0;76;"2014-02-26";0
2014;2;27;-26,1125;0;76;"2014-02-27";0
2014;2;28;-23,1571428571429;0;76;"2014-02-28";0
2014;3;1;-20,1125;0;76;"2014-03-01";0
2014;3;2;-22,6625;0;76;"2014-03-02";0
2014;3;3;-19,9875;0;76;"2014-03-03";0
2014;3;4;-16,775;0,7;76;"2014-03-04";0
2014;3;5;-17,95;0,2;74;"2014-03-05";0
2014;3;6;-12,5375;1,6;75;"2014-03-06";0
2014;3;7;-8,3;1,1;75;"2014-03-07";0
2014;3;8;-8,48571428571429;1;76;"2014-03-08";0
2014;3;9;-15,7625;0;76;"2014-03-09";0
2014;3;10;-13,825;0,7;76;"2014-03-10";0
2014;3;11;-6,3625;2,7;70;"2014-03-11";0
2014;3;12;-2,9125;3;73;"2014-03-12";0
2014;3;13;-0,65;0,2;69;"2014-03-13";0
2014;3;14;-2;0;69;"2014-03-14";0
2014;3;15;-0,9875;3;69;"2014-03-15";0
2014;3;16;-2,6625;1,4;69;"2014-03-16";0
2014;3;17;-0,35;0,3;70;"2014-03-17";0
2014;3;18;-0,1125;0;69;"2014-03-18";0
2014;3;19;1,025;0;68;"2014-03-19";0
2014;3;20;2,025;3;66;"2014-03-20";0
2014;3;21;-0,025;0;60;"2014-03-21";0
2014;3;22;-1,625;4;67;"2014-03-22";0
2014;3;23;0,742857142857143;0;64;"2014-03-23";0
2014;3;24;-3,0375;2,6;64;"2014-03-24";0
2014;3;25;-6,75;4;64;"2014-03-25";0
2014;3;26;-9,525;0,7;67;"2014-03-26";0
2014;3;27;-7,6;0,2;66;"2014-03-27";0
2014;3;28;-5,1875;0;66;"2014-03-28";0
2014;3;29;-8,1375;0;66;"2014-03-29";0
2014;3;30;-4,875;3;71;"2014-03-30";0
2014;3;31;-3,87142857142857;0,6;69;"2014-03-31";0
2014;4;1;2,9875;0,4;68;"2014-04-01";0
2014;4;2;0,725;0;63;"2014-04-02";0
2014;4;3;1,4125;0;61;"2014-04-03";0
2014;4;4;3,7;0;54;"2014-04-04";0
2014;4;5;1,425;1;51;"2014-04-05";0
2014;4;6;0,7125;0;47;"2014-04-06";0
2014;4;7;0,6125;0;44;"2014-04-07";0
2014;4;8;3,95;0;39;"2014-04-08";0
2014;4;10;2,65;0;35;"2014-04-10";0
2014;4;11;-5,4125;0;34;"2014-04-11";0
2014;4;12;-9,44285714285714;0;34;"2014-04-12";0
2014;4;13;-4,2;0;34;"2014-04-13";0
2014;4;14;1,15;0;34;"2014-04-14";0
2014;4;15;1,9375;0;34;"2014-04-15";0
2014;4;16;3,675;0,7;32;"2014-04-16";0
2014;4;17;3,8375;0,9;30;"2014-04-17";0
2014;4;18;2,7;3,4;26;"2014-04-18";0
2014;4;19;4,3125;0;22;"2014-04-19";0
2014;4;20;2,3125;4,7;16;"2014-04-20";0
2014;4;21;0,342857142857143;5;16;"2014-04-21";0
2014;4;22;-3,4375;5;16;"2014-04-22";0
2014;4;23;-4,4875;0,4;17;"2014-04-23";0
2014;4;24;1,175;6;20;"2014-04-24";0
2014;4;25;1,7125;0;18;"2014-04-25";0
2014;4;26;4,825;3;16;"2014-04-26";0
2014;4;27;2,0375;0,4;9;"2014-04-27";0
2014;4;28;-2,1625;0,4;7;"2014-04-28";0
2014;4;29;-4,4375;0,2;7;"2014-04-29";0
2014;4;30;-1,1;0;7;"2014-04-30";0
2014;5;1;1,6875;0;6;"2014-05-01";0
2014;5;2;4,9625;0,3;4;"2014-05-02";0
2014;5;3;9,8;0;3;"2014-05-03";0
2014;5;4;12,425;0;2;"2014-05-04";0
2014;10;10;-1,2375;4;2;"2014-10-10";0
2014;10;11;-2,075;2,4;4;"2014-10-11";0
2014;10;12;0,2;4;9;"2014-10-12";0
2014;10;13;-3,2;3;11;"2014-10-13";0
2014;10;14;-6,575;1,4;17;"2014-10-14";0
2014;10;15;-6,2875;2,3;15;"2014-10-15";0
2014;10;16;-5,4625;2,9;18;"2014-10-16";0
2014;10;17;-9,2875;2,9;20;"2014-10-17";0
2014;10;18;-9,2;0,8;18;"2014-10-18";0
2014;10;19;-12;0,6;20;"2014-10-19";0
2014;10;20;-12,425;2;19;"2014-10-20";0
2014;10;21;-4,125;8,8;19;"2014-10-21";0
2014;10;22;-8,45;3;18;"2014-10-22";0
2014;10;23;-13,225;1,3;19;"2014-10-23";0
2014;10;24;-15,8625;0;19;"2014-10-24";0
2014;10;25;-12,0375;2;19;"2014-10-25";0
2014;10;26;-6,3625;5,4;24;"2014-10-26";0
2014;10;27;-13,775;0,7;22;"2014-10-27";0
2014;10;28;-16,3875;1;22;"2014-10-28";0
2014;10;29;-11,8;1,4;24;"2014-10-29";0
2014;10;30;-7,1;3;24;"2014-10-30";0
2014;10;31;-13,925;3,5;26;"2014-10-31";0
2014;11;1;-5,7375;7;34;"2014-11-01";0
2014;11;2;-0,775;2,4;36;"2014-11-02";0
2014;11;3;-8,5875;0;36;"2014-11-03";0
2014;11;4;-16,5625;0;36;"2014-11-04";0
2014;11;5;-5,9875;1,2;35;"2014-11-05";0
2014;11;6;-2,45;5;36;"2014-11-06";0
2014;11;7;-9,6375;4,8;39;"2014-11-07";0
2014;11;8;-22,025;0;35;"2014-11-08";0
2014;11;9;-14,3875;2,4;35;"2014-11-09";0
2014;11;10;-10,6625;7;39;"2014-11-10";0
2014;11;11;-10,575;0,5;40;"2014-11-11";0
2014;11;12;-8,9;5,6;43;"2014-11-12";0
2014;11;13;-5,0625;6,5;41;"2014-11-13";0
2014;11;15;-10,5375;0,4;42;"2014-11-15";0
2014;11;16;-14,4375;0,3;42;"2014-11-16";0
2014;11;17;-23,7625;1,3;44;"2014-11-17";0
2014;11;18;-19,45;2;43;"2014-11-18";0
2014;11;19;-18,6875;1,1;44;"2014-11-19";0
2014;11;20;-20,5;0,9;44;"2014-11-20";0
2014;11;21;-16,1375;4;43;"2014-11-21";0
2014;11;22;-21,05;4;47;"2014-11-22";0
2014;11;23;-31,7625;0;47;"2014-11-23";0
2014;11;24;-40,1125;0;47;"2014-11-24";0
2014;11;25;-33,25;0,4;47;"2014-11-25";0
2014;11;26;-30,6625;0,7;47;"2014-11-26";0
2014;11;27;-25,2;1,9;47;"2014-11-27";0
2014;11;28;-31,4125;0,3;48;"2014-11-28";0
2014;11;29;-33,625;0,6;47;"2014-11-29";0
2014;11;30;-25,0125;3;43;"2014-11-30";0
2014;12;1;-18,2285714285714;3;45;"2014-12-01";0
2014;12;2;-14,325;1,5;46;"2014-12-02";0
2014;12;3;-13,4125;2,7;44;"2014-12-03";0
2014;12;4;-12,1875;0,5;45;"2014-12-04";1
2014;12;5;-15,45;1;44;"2014-12-05";0
2014;12;6;-21,9125;0,3;44;"2014-12-06";0
2014;12;7;-16,3125;2;46;"2014-12-07";0
2014;12;8;-21,6875;0,2;46;"2014-12-08";0
2014;12;9;-21,8125;1,7;47;"2014-12-09";0
2014;12;10;-20,9875;3;48;"2014-12-10";0
2014;12;11;-11,3375;2,6;49;"2014-12-11";0
2014;12;12;-18,0875;1;56;"2014-12-12";0
2014;12;13;-16,7125;1,1;57;"2014-12-13";0
2014;12;14;-10,125;1;57;"2014-12-14";0
2014;12;15;-8,4875;2;57;"2014-12-15";0
2014;12;16;-8,2625;2,2;58;"2014-12-16";0
2014;12;17;-8,25;1,9;59;"2014-12-17";0
2014;12;18;-7,3125;1,5;61;"2014-12-18";0
2014;12;19;-6,875;4;63;"2014-12-19";0
2014;12;20;-6,45;4;65;"2014-12-20";0
2014;12;21;-11,45;2;66;"2014-12-21";0
2014;12;22;-11,0875;1,5;65;"2014-12-22";0
2014;12;23;-3,225;0,3;63;"2014-12-23";0
2014;12;24;-2,7625;0,9;64;"2014-12-24";0
2014;12;25;-7,325;0;64;"2014-12-25";0
2014;12;26;-4,9125;2,3;62;"2014-12-26";0
2014;12;27;-3,05;4;64;"2014-12-27";0
2014;12;28;-12,6625;1,6;66;"2014-12-28";0
2014;12;29;-24,85;0;66;"2014-12-29";0
2014;12;30;-28,8875;0;66;"2014-12-30";0
2014;12;31;-29,525;0;66;"2014-12-31";0
2015;1;1;-27,4625;2;66;"2015-01-01";0
2015;1;2;-25,1625;1,3;66;"2015-01-02";0
2015;1;3;-33,4;1;66;"2015-01-03";0
2015;1;4;-36,4625;0,2;66;"2015-01-04";0
2015;1;5;-28,2857142857143;2,3;67;"2015-01-05";0
2015;1;6;-27,5125;1;67;"2015-01-06";0
2015;1;7;-21,35;1,2;67;"2015-01-07";0
2015;1;8;-9,7625;3,6;69;"2015-01-08";0
2015;1;10;-11,525;4,3;72;"2015-01-10";0
2015;1;11;-23,9875;0,8;72;"2015-01-11";0
2015;1;12;-34,9;0;72;"2015-01-12";0
2015;1;13;-29,3;0;72;"2015-01-13";0
2015;1;14;-17,5875;0;72;"2015-01-14";0
2015;1;15;-14,1125;2,6;73;"2015-01-15";0
2015;1;16;-9,65;0,3;76;"2015-01-16";0
2015;1;17;-14,8875;2,5;78;"2015-01-17";0
2015;1;18;-27,5125;0;78;"2015-01-18";0
2015;1;19;-21,9;0,5;38;"2015-01-19";0
2015;1;20;-8,725;2;80;"2015-01-20";0
2015;1;21;-25,2875;0;80;"2015-01-21";0
2015;1;22;-31,1;0,6;80;"2015-01-22";0
2015;1;23;-38,1;0,4;80;"2015-01-23";0
2015;1;24;-40,375;0;80;"2015-01-24";0
2015;1;25;-27,7125;0,6;80;"2015-01-25";0
2015;1;26;-21,425;0,5;80;"2015-01-26";0
2015;1;27;-21,275;2;80;"2015-01-27";0
2015;1;28;-18,0125;0,7;81;"2015-01-28";0
2015;1;29;-11,525;3;82;"2015-01-29";0
2015;1;30;-11,7125;0,9;82;"2015-01-30";0
2015;1;31;-23,75;1;81;"2015-01-31";0
2015;2;1;-29,45;0;81;"2015-02-01";0
2015;2;2;-12,4625;4;82;"2015-02-02";0
2015;2;3;-9,2625;5;85;"2015-02-03";0
2015;2;4;-13,5166666666667;1,3;85;"2015-02-04";0
2015;2;5;-28,9375;0;87;"2015-02-05";0
2015;2;6;-17,7625;0;87;"2015-02-06";0
2015;2;7;-16,8375;0;87;"2015-02-07";0
2015;2;8;-16,625;0;87;"2015-02-08";0
2015;2;9;-14,7125;2,2;87;"2015-02-09";0
2015;2;10;-4,9125;3;89;"2015-02-10";0
2015;2;11;-9,7125;1;89;"2015-02-11";0
2015;2;12;-8,5875;1,1;89;"2015-02-12";0
2015;2;13;-12,475;4;93;"2015-02-13";0
2015;2;14;-11,85;2;94;"2015-02-14";0
2015;2;15;-17,75;0,3;95;"2015-02-15";0
2015;2;16;-24,2625;0,9;95;"2015-02-16";0
2015;2;17;-13,9375;3;96;"2015-02-17";0
2015;2;18;-27,3375;0,3;96;"2015-02-18";0
2015;2;19;-29,4375;0;96;"2015-02-19";0
2015;2;20;-24,6875;0;96;"2015-02-20";0
2015;2;21;-15,45;0,2;95;"2015-02-21";0
2015;2;22;-15,1375;0;95;"2015-02-22";0
2015;2;23;-13,2625;0;95;"2015-02-23";0
2015;2;24;-12,2;0,3;95;"2015-02-24";0
2015;2;25;-9,11428571428571;3;95;"2015-02-25";0
2015;2;26;-14,1125;0,9;96;"2015-02-26";0
2015;2;27;-4,65;5;97;"2015-02-27";0
2015;2;28;-12,275;0,5;98;"2015-02-28";0
2015;3;1;-12,0125;0,9;98;"2015-03-01";0
2015;3;2;-3,2875;1,4;101;"2015-03-02";0
2015;3;3;-2,35;4;101;"2015-03-03";0
2015;3;4;-14,0875;0,6;102;"2015-03-04";0
2015;3;5;-22,975;0;104;"2015-03-05";0
2015;3;6;-21,9375;0;104;"2015-03-06";0
2015;3;7;-20,7375;0;104;"2015-03-07";0
2015;3;8;-14,8;0;104;"2015-03-08";0
2015;3;9;-12,5125;0;104;"2015-03-09";0
2015;3;10;-11,475;0;104;"2015-03-10";0
2015;3;11;-3,0875;2,2;104;"2015-03-11";0
2015;3;12;-4,1;0,4;106;"2015-03-12";0
2015;3;13;-3,525;1;108;"2015-03-13";0
2015;3;14;-5,8;0,8;108;"2015-03-14";0
2015;3;15;-5,1375;2;109;"2015-03-15";0
2015;3;16;-8,7625;0,7;110;"2015-03-16";0
2015;3;17;-6,825;5;111;"2015-03-17";0
2015;3;18;-6,775;4;111;"2015-03-18";0
2015;3;20;-16,9857142857143;0;112;"2015-03-20";0
2015;3;21;-3,45;1;107;"2015-03-21";0
2015;3;22;-1,75;2,3;107;"2015-03-22";0
2015;3;23;-1,3;0,7;107;"2015-03-23";0
2015;3;24;-3,825;0,8;106;"2015-03-24";0
2015;3;25;-17,6375;0;106;"2015-03-25";0
2015;3;26;-18,0875;0;106;"2015-03-26";0
2015;3;27;-6,175;0,6;107;"2015-03-27";0
2015;3;28;-11,6125;0,6;107;"2015-03-28";0
2015;3;29;-11,3625;0;107;"2015-03-29";0
2015;3;30;-4,9;0;107;"2015-03-30";0
2015;3;31;-0,6375;0,3;107;"2015-03-31";0
2015;4;1;-0,35;0,5;107;"2015-04-01";0
2015;4;2;0,4625;0;107;"2015-04-02";0
2015;4;3;0,8625;0;107;"2015-04-03";0
2015;4;4;-1,35;0;97;"2015-04-04";0
2015;4;5;-0,8125;0;97;"2015-04-05";0
2015;4;6;1,3125;0;96;"2015-04-06";0
2015;4;7;0,5;0;92;"2015-04-07";0
2015;4;8;1,3375;0;90;"2015-04-08";0
2015;4;9;2,975;0;87;"2015-04-09";0
2015;4;10;1,18571428571429;0;85;"2015-04-10";0
2015;4;11;2,4875;3,9;85;"2015-04-11";0
2015;4;12;0,925;0,3;83;"2015-04-12";0
2015;4;13;1,3375;0,8;82;"2015-04-13";0
2015;4;14;0,775;0;81;"2015-04-14";0
2015;4;15;0,05;1;79;"2015-04-15";0
2015;4;16;0,4;0,4;78;"2015-04-16";0
2015;4;17;-1,0375;0,2;77;"2015-04-17";0
2015;4;18;-0,8875;1;76;"2015-04-18";0
2015;4;19;4,5125;0,8;75;"2015-04-19";0
2015;4;20;3,075;7;73;"2015-04-20";0
2015;4;21;1,4125;1;71;"2015-04-21";0
2015;4;22;1,8875;5;70;"2015-04-22";0
2015;4;23;4,9625;0;69;"2015-04-23";0
2015;4;24;3,675;1;68;"2015-04-24";0
2015;4;25;2,4375;2,8;67;"2015-04-25";0
2015;4;26;2,6;5;65;"2015-04-26";0
2015;4;27;4,6875;0;62;"2015-04-27";0
2015;4;28;1,4125;15;59;"2015-04-28";0
2015;4;29;-1,75;2;62;"2015-04-29";0
2015;4;30;-0,925;0,6;62;"2015-04-30";0
2015;5;1;1,95;0;62;"2015-05-01";0
2015;5;2;0,375;7;63;"2015-05-02";0
2015;5;3;-2,9625;0,4;63;"2015-05-03";0
2015;5;4;-0,4;0;63;"2015-05-04";0
2015;5;5;3,6375;0;62;"2015-05-05";0
2015;5;6;6,8125;0;59;"2015-05-06";0
2015;5;7;8,2;0;52;"2015-05-07";0
2015;5;8;8,425;0;49;"2015-05-08";0
2015;5;9;7,3;0;33;"2015-05-09";0
2015;5;10;6,35;12;13;"2015-05-10";0
2015;5;11;3,65;0,6;6;"2015-05-11";0
2015;5;12;4,4375;0;3;"2015-05-12";1
2015;5;13;8,1875;0,7;2;"2015-05-13";1
2015;5;14;7,0875;0;2;"2015-05-14";1
2015;9;30;-3,275;7;5;"2015-09-30";0
2015;10;1;-5,125;2;5;"2015-10-01";0
2015;10;2;-2,77142857142857;2,7;10;"2015-10-02";0
2015;10;3;-2,6125;0,7;11;"2015-10-03";0
2015;10;4;2,3;0,8;10;"2015-10-04";0
2015;10;6;-2,85;5;4;"2015-10-06";0
2015;10;7;-0,883333333333333;0,5;5;"2015-10-07";0
2015;10;9;1,4;0,5;2;"2015-10-09";0
2015;10;14;-0,3;6;8;"2015-10-14";0
2015;10;15;-3,93333333333333;4;9;"2015-10-15";0
2015;10;16;-7,025;1,7;13;"2015-10-16";0
2015;10;17;-7,9375;0,6;15;"2015-10-17";0
2015;10;18;-12,025;0;13;"2015-10-18";0
2015;10;19;-7,625;1,3;12;"2015-10-19";0
2015;10;20;-5,5;2;14;"2015-10-20";0
2015;10;21;-8,75;2,2;19;"2015-10-21";0
2015;10;22;-12,725;0,3;18;"2015-10-22";0
2015;10;23;-10,375;0;18;"2015-10-23";0
2015;10;24;-4,975;0,9;17;"2015-10-24";0
2015;10;25;-4,0375;1;18;"2015-10-25";0
2015;10;26;-2,9625;0;18;"2015-10-26";0
2015;10;27;-3,475;0;18;"2015-10-27";0
2015;10;28;-4,375;0;18;"2015-10-28";0
2015;10;29;-1,7625;1;18;"2015-10-29";0
2015;10;30;-0,05;3;18;"2015-10-30";0
2015;10;31;0,4625;7;14;"2015-10-31";0
2015;11;1;-5,0875;4;14;"2015-11-01";0
2015;11;2;-12,5375;0,8;19;"2015-11-02";0
2015;11;3;-12,7125;1;20;"2015-11-03";0
2015;11;4;-12,0875;0;20;"2015-11-04";0
2015;11;5;-5,8;3;21;"2015-11-05";0
2015;11;6;-5,7125;0;21;"2015-11-06";0
2015;11;7;-2,3875;0;21;"2015-11-07";0
2015;11;8;-1,15;0,6;22;"2015-11-08";0
2015;11;9;-1,4125;0,7;20;"2015-11-09";0
2015;11;10;-12,1625;0;21;"2015-11-10";0
2015;11;11;-19,4;0;21;"2015-11-11";0
2015;11;12;-18,2875;2,3;21;"2015-11-12";0
2015;11;13;-17,775;2;24;"2015-11-13";0
2015;11;14;-21,4125;0;24;"2015-11-14";0
2015;11;15;-24,85;0;24;"2015-11-15";0
2015;11;16;-24,1875;0;24;"2015-11-16";0
2015;11;17;-21,075;0,7;25;"2015-11-17";0
2015;11;18;-25,7875;0;25;"2015-11-18";0
2015;11;19;-25,625;0;25;"2015-11-19";0
2015;11;20;-27,575;0;25;"2015-11-20";0
2015;11;21;-27,3625;0;25;"2015-11-21";0
2015;11;22;-28,85;0;25;"2015-11-22";0
2015;11;23;-27,775;0;25;"2015-11-23";0
2015;11;24;-22,475;0;25;"2015-11-24";0
2015;11;25;-15,775;2,6;29;"2015-11-25";0
2015;11;26;-12,325;3;28;"2015-11-26";0
2015;11;27;-10,425;1,1;29;"2015-11-27";0
2015;11;28;-8,3375;3;29;"2015-11-28";0
2015;11;29;-6,4375;2;30;"2015-11-29";0
2015;11;30;-7,5;2,6;35;"2015-11-30";0
2015;12;1;-6,4375;1,4;35;"2015-12-01";0
2015;12;2;-2,525;2;40;"2015-12-02";0
2015;12;3;-3,725;2,5;38;"2015-12-03";0
2015;12;4;-5,425;0,2;39;"2015-12-04";0
2015;12;5;-5,7;0,3;39;"2015-12-05";0
2015;12;6;-5,375;3,4;40;"2015-12-06";0
2015;12;7;-8,0625;1,4;40;"2015-12-07";0
2015;12;8;-7,2875;0,5;40;"2015-12-08";0
2015;12;9;-2,825;1,7;39;"2015-12-09";0
2015;12;10;-1,725;1,3;39;"2015-12-10";0
2015;12;11;-9,04285714285714;2;40;"2015-12-11";0
2015;12;12;-7,675;0,9;40;"2015-12-12";0
2015;12;13;-7,2875;2;43;"2015-12-13";0
2015;12;14;-17,3875;3;44;"2015-12-14";0
2015;12;15;-5,7125;1,5;41;"2015-12-15";0
2015;12;16;-11,3625;0;41;"2015-12-16";0
2015;12;17;-14,3375;0,4;41;"2015-12-17";0
2015;12;18;-10,3125;4;44;"2015-12-18";0
2015;12;19;-9,3375;1,4;43;"2015-12-19";0
2015;12;20;-13,5875;3,3;45;"2015-12-20";0
2015;12;21;-26,1571428571429;0,2;45;"2015-12-21";0
2015;12;22;-34,3375;0;45;"2015-12-22";0
2015;12;23;-34,0375;0;45;"2015-12-23";0
2015;12;24;-28,5375;0;45;"2015-12-24";0
2015;12;25;-18,2875;1,2;46;"2015-12-25";0
2015;12;26;-18,65;3;47;"2015-12-26";0
2015;12;27;-13,8625;5;48;"2015-12-27";0
2015;12;28;-6,4625;3;51;"2015-12-28";0
2015;12;29;-9,85;0,9;54;"2015-12-29";0
2015;12;30;-8,2375;3;57;"2015-12-30";0
2015;12;31;-13,1625;1,5;58;"2015-12-31";0
2016;1;1;-24,375;0;58;"2016-01-01";0
2016;1;2;-30,45;0;58;"2016-01-02";0
2016;1;3;-20,3;0,9;58;"2016-01-03";0
2016;1;4;-19,975;1,5;59;"2016-01-04";0
2016;1;5;-27,625;0;59;"2016-01-05";0
2016;1;6;-32;0;59;"2016-01-06";0
2016;1;7;-34,7625;0;59;"2016-01-07";0
2016;1;8;-32,1142857142857;0;59;"2016-01-08";0
2016;1;9;-25,6375;0,3;59;"2016-01-09";0
2016;1;10;-26,675;0;59;"2016-01-10";0
2016;1;11;-21,6875;0;59;"2016-01-11";0
2016;1;12;-18,5;0;59;"2016-01-12";0
2016;1;13;-17,525;0,3;59;"2016-01-13";0
2016;1;14;-17,35;0;59;"2016-01-14";0
2016;1;15;-22,0875;0;59;"2016-01-15";0
2016;1;16;-26,975;0;59;"2016-01-16";0
2016;1;17;-33,4625;0;59;"2016-01-17";0
2016;1;18;-31,2;0;59;"2016-01-18";0
2016;1;19;-26,575;0;59;"2016-01-19";0
2016;1;20;-29,4;0;59;"2016-01-20";0
2016;1;21;-22,55;0;59;"2016-01-21";0
2016;1;22;-18,85;0;59;"2016-01-22";0
2016;1;23;-15,6875;0;59;"2016-01-23";0
2016;1;24;-21,0625;0,9;59;"2016-01-24";0
2016;1;25;-23,7875;0;59;"2016-01-25";0
2016;1;26;-27,0125;0;59;"2016-01-26";0
2016;1;27;-28,925;0;59;"2016-01-27";0
2016;1;28;-26,95;0;59;"2016-01-28";0
2016;1;29;-25,6;0;59;"2016-01-29";0
2016;1;30;-23,3;0;59;"2016-01-30";0
2016;1;31;-26,4875;0;59;"2016-01-31";0
2016;2;1;-27,15;0;59;"2016-02-01";0
2016;2;2;-20,7625;0,9;61;"2016-02-02";0
2016;2;3;-11,1875;2;61;"2016-02-03";0
2016;2;4;-8,6;2;62;"2016-02-04";0
2016;2;5;-10,75;1;63;"2016-02-05";0
2016;2;6;-9,18571428571429;4;65;"2016-02-06";0
2016;2;7;-13,2;0,7;66;"2016-02-07";0
2016;2;8;-14,125;0,8;66;"2016-02-08";0
2016;2;9;-13,2625;1,2;63;"2016-02-09";0
2016;2;10;-24,0625;0;63;"2016-02-10";0
2016;2;11;-28,725;0;63;"2016-02-11";0
2016;2;12;-22,9625;0,3;62;"2016-02-12";0
2016;2;13;-20,1857142857143;0;62;"2016-02-13";0
2016;2;14;-12,8375;0,5;63;"2016-02-14";0
2016;2;15;-13,375;0,7;62;"2016-02-15";0
2016;2;16;-9,6125;1,3;65;"2016-02-16";0
2016;2;17;-11,8125;4;54;"2016-02-17";0
2016;2;18;-23,4;0;66;"2016-02-18";0
2016;2;19;-10,2;2;67;"2016-02-19";0
2016;2;21;-21,7;0;67;"2016-02-21";0
2016;2;22;-21,3125;0;67;"2016-02-22";0
2016;2;23;-11,675;2;70;"2016-02-23";0
2016;2;24;-13,75;0,3;69;"2016-02-24";0
2016;2;25;-8,7875;4;72;"2016-02-25";0
2016;2;26;-9,4125;0;72;"2016-02-26";0
2016;2;27;-7,4125;0,3;72;"2016-02-27";0
2016;2;28;-2,0625;3,8;73;"2016-02-28";0
